time,vial_A_180_degree,vial_A_135_degree,vial_B_180_degree,vial_B_135_degree,vial_C_180_degree,vial_C_135_degree,vial_D_180_degree,vial_D_135_degree,vial_A_reference,vial_B_reference,vial_C_reference,vial_D_reference,io_temp_in,io_temp_out,vial_A_temp,vial_B_temp,vial_C_temp,vial_D_temp,peltier_current
335.59003496170044,0.07343862058442054,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.03671931029221027,1.5789303425650416,1.615649652857252,26.0,28.437,26.562,27.812,2.8931000000000004
348.116158246994,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.05507896543831541,0.03671931029221027,0.018359655146105134,0.03671931029221027,0.018359655146105134,0.018359655146105134,1.5605706874189365,1.5972899977111468,26.0,28.562,26.625,27.937,2.8889
360.5990364551544,0.11015793087663082,0.05507896543831541,0.07343862058442054,0.07343862058442054,0.05507896543831541,0.03671931029221027,0.7894651712825208,0.7711055161364156,0.05507896543831541,0.05507896543831541,0.09179827573052568,0.03671931029221027,1.5605706874189365,1.5972899977111468,26.0,28.687,26.625,28.0,2.8848000000000003
373.06905603408813,0.05507896543831541,0.05507896543831541,0.07343862058442054,0.09179827573052568,0.05507896543831541,0.05507896543831541,0.8996231021591516,0.826184481574731,0.05507896543831541,0.09179827573052568,0.16523689631494623,0.05507896543831541,1.5422110322728313,1.5789303425650416,26.0,28.75,26.625,28.062,2.8811000000000004
385.46687746047974,0.03671931029221027,0.05507896543831541,0.07343862058442054,0.07343862058442054,0.05507896543831541,0.05507896543831541,0.8445441367208363,0.826184481574731,0.018359655146105134,0.09179827573052568,0.11015793087663082,0.03671931029221027,1.5238513771267264,1.5789303425650416,26.0,28.937,26.687,28.187,2.8778
398.0077819824219,0.07343862058442054,0.05507896543831541,0.07343862058442054,0.07343862058442054,0.05507896543831541,0.03671931029221027,0.8812634470130466,0.8996231021591516,0.03671931029221027,0.07343862058442054,0.07343862058442054,0.03671931029221027,1.5238513771267264,1.5605706874189365,26.062,29.0,26.625,28.25,2.8745
410.61737990379333,0.07343862058442054,0.07343862058442054,0.23867551689936675,0.09179827573052568,0.05507896543831541,0.05507896543831541,0.8996231021591516,0.8629037918669413,0.03671931029221027,0.07343862058442054,0.07343862058442054,0.03671931029221027,1.5238513771267264,1.5605706874189365,26.062,29.062,26.687,28.312,2.871
426.6222674846649,0.07343862058442054,0.05507896543831541,0.33047379262989246,0.07343862058442054,0.05507896543831541,0.05507896543831541,2.331676203555352,0.826184481574731,0.03671931029221027,0.05507896543831541,0.07343862058442054,0.03671931029221027,1.5054917219806212,1.5422110322728313,26.062,29.187,26.687,28.312,2.8666000000000005
438.9186706542969,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,1.4871320668345158,1.5238513771267264,26.062,29.312,26.687,28.437,2.864
451.3439610004425,0.07343862058442054,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.03671931029221027,0.018359655146105134,0.03671931029221027,0.03671931029221027,0.018359655146105134,1.4871320668345158,1.5238513771267264,26.0,29.437,26.75,28.562,2.8604000000000003
