steps_rate,duration,delta_mass,ml_rate
165000.0,60.00279521942139,-0.9410000000000025,0.01568260272807132
175000.0,60.003870725631714,-0.9879999999999995,0.016465604436047786
55000.0,60.00441122055054,-0.3400000000000034,0.005666250082019952
65000.0,60.00274682044983,-0.367999999999995,0.006133052560096717
225000.0,60.003820180892944,-1.2990000000000066,0.021648621639154368
85000.0,60.00232172012329,-0.4830000000000041,0.008049688514603226
130000.0,60.00277757644653,-0.7630000000000052,0.012716078002020908
190000.0,60.002442598342896,-1.1119999999999948,0.018532578872559186
155000.0,60.00447702407837,-0.8629999999999995,0.014382260171248525
220000.0,60.001269578933716,-1.2959999999999923,0.021599542961254513
110000.0,60.00377821922302,-0.5889999999999986,0.00981604854694474
135000.0,60.00264310836792,-0.7729999999999961,0.012882765824230737
